# STEVAL-MKI168V1 (IIS2DH) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],acc_x[LSB],acc_y[LSB],acc_z[LSB],int_1,int_2
38790724,-5.000,31.000,1100.000,-5,31,1100,0,0
38791475,-10.000,21.000,1111.000,-10,21,1111,0,0
38792226,-10.000,34.000,1095.000,-10,34,1095,0,0
38792977,-6.000,26.000,1112.000,-6,26,1112,0,0
38793728,-12.000,23.000,1103.000,-12,23,1103,0,0
38794481,-6.000,33.000,1092.000,-6,33,1092,0,0
38795233,-10.000,18.000,1114.000,-10,18,1114,0,0
38795985,-8.000,26.000,1085.000,-8,26,1085,0,0
38796736,-1.000,26.000,1100.000,-1,26,1100,0,0
38797489,-13.000,17.000,1104.000,-13,17,1104,0,0
38798241,-8.000,32.000,1086.000,-8,32,1086,0,0
38798993,-4.000,23.000,1111.000,-4,23,1111,0,0
38799752,-15.000,24.000,1100.000,-15,24,1100,0,0
38800505,-9.000,34.000,1092.000,-9,34,1092,0,0
38801257,-11.000,22.000,1108.000,-11,22,1108,0,0
38802009,-9.000,35.000,1086.000,-9,35,1086,0,0
38802759,-5.000,29.000,1093.000,-5,29,1093,0,0
38803510,-13.000,15.000,1098.000,-13,15,1098,0,0
38804262,-10.000,39.000,1078.000,-10,39,1078,0,0
38805012,-12.000,28.000,1101.000,-12,28,1101,0,0
38805772,-15.000,28.000,1089.000,-15,28,1089,0,0
38806519,-4.000,37.000,1091.000,-4,37,1091,0,0
38807271,-6.000,23.000,1107.000,-6,23,1107,0,0
38808024,-10.000,33.000,1088.000,-10,33,1088,0,0
38808775,-4.000,26.000,1104.000,-4,26,1104,0,0
38809528,-12.000,19.000,1110.000,-12,19,1110,0,0
38810287,-8.000,33.000,1095.000,-8,33,1095,0,0
38811038,-13.000,24.000,1111.000,-13,24,1111,0,0
38811789,-17.000,25.000,1099.000,-17,25,1099,0,0
38812539,-10.000,33.000,1096.000,-10,33,1096,0,0
38813291,-13.000,18.000,1106.000,-13,18,1106,0,0
38814042,-13.000,35.000,1087.000,-13,35,1087,0,0
38814800,-5.000,34.000,1092.000,-5,34,1092,0,0
38815552,-13.000,21.000,1094.000,-13,21,1094,0,0
38816304,-7.000,32.000,1083.000,-7,32,1083,0,0
38817056,-4.000,17.000,1099.000,-4,17,1099,0,0
38817808,-14.000,18.000,1083.000,-14,18,1083,0,0
38818560,-6.000,29.000,1086.000,-6,29,1086,0,0
38819313,-14.000,17.000,1106.000,-14,17,1106,0,0
38820065,-9.000,30.000,1090.000,-9,30,1090,0,0
38820816,-5.000,27.000,1100.000,-5,27,1100,0,0
38821568,-14.000,19.000,1100.000,-14,19,1100,0,0
38822319,-8.000,37.000,1085.000,-8,37,1085,0,0
38823071,-10.000,23.000,1106.000,-10,23,1106,0,0
38823822,-11.000,24.000,1090.000,-11,24,1090,0,0
38824582,-1.000,32.000,1085.000,-1,32,1085,0,0
38825333,-8.000,18.000,1106.000,-8,18,1106,0,0
38826084,-8.000,34.000,1087.000,-8,34,1087,0,0
38826834,-5.000,30.000,1107.000,-5,30,1107,0,0
38827587,-9.000,23.000,1104.000,-9,23,1104,0,0
38828338,-5.000,38.000,1088.000,-5,38,1088,0,0
38829089,-6.000,24.000,1105.000,-6,24,1105,0,0
38829841,-10.000,26.000,1091.000,-10,26,1091,0,0
38830593,-4.000,31.000,1088.000,-4,31,1088,0,0
38831345,-9.000,19.000,1102.000,-9,19,1102,0,0
38832105,-9.000,33.000,1090.000,-9,33,1090,0,0
38832857,-7.000,29.000,1099.000,-7,29,1099,0,0
38833609,-14.000,25.000,1104.000,-14,25,1104,0,0
38834360,-10.000,38.000,1086.000,-10,38,1086,0,0
38835112,-13.000,19.000,1111.000,-13,19,1111,0,0
38835864,-18.000,27.000,1095.000,-18,27,1095,0,0
38836616,-7.000,32.000,1084.000,-7,32,1084,0,0
38837367,-12.000,16.000,1102.000,-12,16,1102,0,0
38838120,-10.000,30.000,1084.000,-10,30,1084,0,0
38838878,-7.000,26.000,1101.000,-7,26,1101,0,0
38839629,-15.000,20.000,1094.000,-15,20,1094,0,0
38840381,-5.000,34.000,1083.000,-5,34,1083,0,0
38841133,-7.000,17.000,1106.000,-7,17,1106,0,0
38841884,-12.000,25.000,1092.000,-12,25,1092,0,0
38842636,-6.000,33.000,1095.000,-6,33,1095,0,0
38843388,-10.000,19.000,1101.000,-10,19,1101,0,0
38844141,-8.000,37.000,1083.000,-8,37,1083,0,0
38844892,-8.000,28.000,1101.000,-8,28,1101,0,0
38845644,-14.000,20.000,1102.000,-14,20,1102,0,0
38846404,-10.000,34.000,1092.000,-10,34,1092,0,0
38847157,-9.000,18.000,1105.000,-9,18,1105,0,0
38847908,-4.000,28.000,1087.000,-4,28,1087,0,0
38848659,-10.000,32.000,1099.000,-10,32,1099,0,0
38849410,-14.000,17.000,1106.000,-14,17,1106,0,0
38850162,-10.000,35.000,1091.000,-10,35,1091,0,0
38850913,-5.000,30.000,1109.000,-5,30,1109,0,0
38851672,-12.000,22.000,1095.000,-12,22,1095,0,0
38852425,-7.000,38.000,1084.000,-7,38,1084,0,0
38853176,-5.000,22.000,1106.000,-5,22,1106,0,0
38853928,-12.000,32.000,1089.000,-12,32,1089,0,0
38854680,-4.000,35.000,1100.000,-4,35,1100,0,0
38855431,-14.000,21.000,1103.000,-14,21,1103,0,0
38856184,-12.000,37.000,1091.000,-12,37,1091,0,0
38856935,-10.000,26.000,1106.000,-10,26,1106,0,0
38857695,-18.000,25.000,1094.000,-18,25,1094,0,0
38858446,-8.000,37.000,1089.000,-8,37,1089,0,0
38859197,-10.000,22.000,1108.000,-10,22,1108,0,0
38859950,-10.000,29.000,1095.000,-10,29,1095,0,0
38860700,-6.000,32.000,1098.000,-6,32,1098,0,0
38861452,-12.000,16.000,1104.000,-12,16,1104,0,0
38862204,-6.000,31.000,1085.000,-6,31,1085,0,0
38862956,-4.000,20.000,1096.000,-4,20,1096,0,0
38863716,-12.000,24.000,1098.000,-12,24,1098,0,0
38864467,-6.000,35.000,1089.000,-6,35,1089,0,0
38865220,-6.000,24.000,1102.000,-6,24,1102,0,0
38865971,-6.000,37.000,1089.000,-6,37,1089,0,0
38866723,-3.000,35.000,1095.000,-3,35,1095,0,0
38867475,-8.000,24.000,1098.000,-8,24,1098,0,0
38868226,-7.000,36.000,1085.000,-7,36,1085,0,0
38868978,-5.000,24.000,1104.000,-5,24,1104,0,0
38869738,-9.000,19.000,1086.000,-9,19,1086,0,0
38870489,-4.000,33.000,1088.000,-4,33,1088,0,0
38871242,-10.000,18.000,1106.000,-10,18,1106,0,0
38871993,-11.000,32.000,1086.000,-11,32,1086,0,0
38872745,-7.000,32.000,1095.000,-7,32,1095,0,0
38873497,-12.000,23.000,1099.000,-12,23,1099,0,0
38874249,-7.000,37.000,1081.000,-7,37,1081,0,0
38875001,-3.000,26.000,1105.000,-3,26,1105,0,0
38875753,-8.000,26.000,1091.000,-8,26,1091,0,0
38876505,-5.000,36.000,1088.000,-5,36,1088,0,0
38877257,-12.000,18.000,1112.000,-12,18,1112,0,0
38878009,-12.000,33.000,1090.000,-12,33,1090,0,0
38878768,-3.000,28.000,1101.000,-3,28,1101,0,0
38879519,-11.000,15.000,1105.000,-11,15,1105,0,0
38880271,-9.000,34.000,1091.000,-9,34,1091,0,0
38881023,-7.000,25.000,1100.000,-7,25,1100,0,0
38881773,-11.000,30.000,1095.000,-11,30,1095,0,0
38882532,-4.000,39.000,1096.000,-4,39,1096,0,0
38883284,-9.000,22.000,1103.000,-9,22,1103,0,0
38884034,-5.000,32.000,1088.000,-5,32,1088,0,0
38884784,0.000,29.000,1099.000,0,29,1099,0,0
38885536,-6.000,17.000,1099.000,-6,17,1099,0,0
38886288,-6.000,32.000,1086.000,-6,32,1086,0,0
38887041,-8.000,22.000,1102.000,-8,22,1102,0,0
38887792,-12.000,20.000,1095.000,-12,20,1095,0,0
38888545,-6.000,27.000,1096.000,-6,27,1096,0,0
38889297,-11.000,14.000,1108.000,-11,14,1108,0,0
38890049,-13.000,30.000,1092.000,-13,30,1092,0,0
38890808,-8.000,25.000,1102.000,-8,25,1102,0,0
38891560,-14.000,17.000,1104.000,-14,17,1104,0,0
38892312,-10.000,37.000,1089.000,-10,37,1089,0,0
38893063,-9.000,24.000,1108.000,-9,24,1108,0,0
38893815,-14.000,24.000,1095.000,-14,24,1095,0,0
38894567,-7.000,33.000,1087.000,-7,33,1087,0,0
38895326,-12.000,19.000,1109.000,-12,19,1109,0,0
38896078,-10.000,33.000,1085.000,-10,33,1085,0,0
38896829,-6.000,29.000,1107.000,-6,29,1107,0,0
38897580,-11.000,19.000,1106.000,-11,19,1106,0,0
38898332,-6.000,31.000,1087.000,-6,31,1087,0,0
38899084,-7.000,22.000,1108.000,-7,22,1108,0,0
38899834,-11.000,26.000,1093.000,-11,26,1093,0,0
38900587,-3.000,34.000,1088.000,-3,34,1088,0,0
38901339,-12.000,16.000,1102.000,-12,16,1102,0,0
38902097,-10.000,31.000,1092.000,-10,31,1092,0,0
38902849,-7.000,32.000,1108.000,-7,32,1108,0,0
38903601,-9.000,20.000,1106.000,-9,20,1106,0,0
38904353,-4.000,34.000,1097.000,-4,34,1097,0,0
38905104,-6.000,25.000,1112.000,-6,25,1112,0,0
38905856,-9.000,29.000,1100.000,-9,29,1100,0,0
38906608,-6.000,30.000,1100.000,-6,30,1100,0,0
38907360,-11.000,19.000,1110.000,-11,19,1110,0,0
38908121,-1.000,34.000,1090.000,-1,34,1090,0,0
38908872,1.000,31.000,1097.000,1,31,1097,0,0
38909625,-9.000,24.000,1090.000,-9,24,1090,0,0
38910377,-5.000,36.000,1085.000,-5,36,1085,0,0
38911129,-11.000,19.000,1105.000,-11,19,1105,0,0
38911880,-13.000,24.000,1099.000,-13,24,1099,0,0
38912632,-6.000,29.000,1098.000,-6,29,1098,0,0
38913385,-12.000,17.000,1112.000,-12,17,1112,0,0
38914137,-8.000,34.000,1085.000,-8,34,1085,0,0
38914888,-7.000,30.000,1093.000,-7,30,1093,0,0
38915639,-16.000,28.000,1096.000,-16,28,1096,0,0
38916392,-10.000,35.000,1086.000,-10,35,1086,0,0
38917151,-8.000,18.000,1106.000,-8,18,1106,0,0
38917903,-14.000,30.000,1096.000,-14,30,1096,0,0
38918653,-6.000,31.000,1088.000,-6,31,1088,0,0
38919406,-10.000,20.000,1099.000,-10,20,1099,0,0
38920157,-5.000,35.000,1085.000,-5,35,1085,0,0
38920910,-7.000,30.000,1102.000,-7,30,1102,0,0
38921661,-10.000,24.000,1092.000,-10,24,1092,0,0
38922413,-4.000,37.000,1083.000,-4,37,1083,0,0
38923165,-7.000,22.000,1100.000,-7,22,1100,0,0
38923917,-15.000,27.000,1082.000,-15,27,1082,0,0
38924668,-13.000,27.000,1095.000,-13,27,1095,0,0
38925426,-17.000,16.000,1098.000,-17,16,1098,0,0
38926178,-8.000,37.000,1093.000,-8,37,1093,0,0
38926929,-7.000,28.000,1111.000,-7,28,1111,0,0
38927681,-16.000,27.000,1103.000,-16,27,1103,0,0
38928433,-10.000,40.000,1097.000,-10,40,1097,0,0
38929185,-9.000,23.000,1113.000,-9,23,1113,0,0
38929937,-9.000,29.000,1093.000,-9,29,1093,0,0
38930688,-5.000,28.000,1098.000,-5,28,1098,0,0
38931440,-9.000,15.000,1106.000,-9,15,1106,0,0
38932192,-12.000,29.000,1094.000,-12,29,1094,0,0
38932951,-9.000,24.000,1106.000,-9,24,1106,0,0
38933703,-15.000,27.000,1102.000,-15,27,1102,0,0
38934454,-3.000,35.000,1094.000,-3,35,1094,0,0
38935206,-7.000,18.000,1106.000,-7,18,1106,0,0
38935958,-10.000,30.000,1088.000,-10,30,1088,0,0
38936709,-8.000,32.000,1090.000,-8,32,1090,0,0
38937460,-14.000,19.000,1098.000,-14,19,1098,0,0
38938218,-14.000,34.000,1087.000,-14,34,1087,0,0
38938970,-10.000,21.000,1108.000,-10,21,1108,0,0
38939721,-12.000,23.000,1099.000,-12,23,1099,0,0
38940473,1.000,34.000,1096.000,1,34,1096,0,0
38941225,-9.000,19.000,1107.000,-9,19,1107,0,0
38941976,-7.000,27.000,1089.000,-7,27,1089,0,0
38942728,-2.000,29.000,1098.000,-2,29,1098,0,0
38943487,-7.000,17.000,1106.000,-7,17,1106,0,0
38944238,-5.000,34.000,1090.000,-5,34,1090,0,0
38944990,-5.000,24.000,1110.000,-5,24,1110,0,0
38945741,-10.000,21.000,1097.000,-10,21,1097,0,0
38946494,-4.000,31.000,1091.000,-4,31,1091,0,0
38947245,-7.000,16.000,1103.000,-7,16,1103,0,0
38947996,-11.000,28.000,1096.000,-11,28,1096,0,0
38948748,-5.000,29.000,1104.000,-5,29,1104,0,0
38949500,-12.000,18.000,1105.000,-12,18,1105,0,0
38950252,-7.000,36.000,1089.000,-7,36,1089,0,0
38951004,-2.000,25.000,1115.000,-2,25,1115,0,0
38951764,-8.000,24.000,1097.000,-8,24,1097,0,0
38952516,-5.000,32.000,1091.000,-5,32,1091,0,0
38953267,-12.000,17.000,1102.000,-12,17,1102,0,0
38954018,-11.000,30.000,1088.000,-11,30,1088,0,0
38954768,-9.000,26.000,1101.000,-9,26,1101,0,0
38955520,-11.000,15.000,1106.000,-11,15,1106,0,0
38956279,-8.000,35.000,1084.000,-8,35,1084,0,0
38957031,-9.000,26.000,1105.000,-9,26,1105,0,0
38957783,-16.000,24.000,1091.000,-16,24,1091,0,0
38958534,-8.000,33.000,1086.000,-8,33,1086,0,0
38959285,-11.000,15.000,1100.000,-11,15,1100,0,0
38960037,-9.000,30.000,1085.000,-9,30,1085,0,0
38960788,-4.000,28.000,1098.000,-4,28,1098,0,0
38961540,-6.000,20.000,1097.000,-6,20,1097,0,0
38962292,-6.000,37.000,1077.000,-6,37,1077,0,0
38963051,-7.000,23.000,1107.000,-7,23,1107,0,0
38963801,-8.000,26.000,1091.000,-8,26,1091,0,0
38964553,0.000,34.000,1095.000,0,34,1095,0,0
38965304,-7.000,17.000,1101.000,-7,17,1101,0,0
38966056,-7.000,33.000,1083.000,-7,33,1083,0,0
38966808,-7.000,32.000,1099.000,-7,32,1099,0,0
38967560,-15.000,20.000,1100.000,-15,20,1100,0,0
38968311,-6.000,33.000,1085.000,-6,33,1085,0,0
38969063,-6.000,22.000,1107.000,-6,22,1107,0,0
38969815,-12.000,23.000,1098.000,-12,23,1098,0,0
38970567,-12.000,28.000,1096.000,-12,28,1096,0,0
38971326,-11.000,19.000,1102.000,-11,19,1102,0,0
38972079,-11.000,34.000,1086.000,-11,34,1086,0,0
38972830,-8.000,28.000,1099.000,-8,28,1099,0,0
38973582,-12.000,19.000,1103.000,-12,19,1103,0,0
38974333,-6.000,32.000,1090.000,-6,32,1090,0,0
38975085,-6.000,18.000,1111.000,-6,18,1111,0,0
38975835,-16.000,24.000,1100.000,-16,24,1100,0,0
38976595,-13.000,31.000,1098.000,-13,31,1098,0,0
38977347,-11.000,15.000,1108.000,-11,15,1108,0,0
38978098,-6.000,28.000,1091.000,-6,28,1091,0,0
38978850,-7.000,29.000,1106.000,-7,29,1106,0,0
38979601,-12.000,22.000,1104.000,-12,22,1104,0,0
38980354,-5.000,39.000,1090.000,-5,39,1090,0,0
38981104,-2.000,27.000,1103.000,-2,27,1103,0,0
38981864,-7.000,29.000,1095.000,-7,29,1095,0,0
38982616,-3.000,36.000,1091.000,-3,36,1091,0,0
38983369,-10.000,20.000,1105.000,-10,20,1105,0,0
38984121,-12.000,33.000,1084.000,-12,33,1084,0,0
38984872,-6.000,26.000,1092.000,-6,26,1092,0,0
38985625,-11.000,20.000,1096.000,-11,20,1096,0,0
38986377,-3.000,34.000,1088.000,-3,34,1088,0,0
38987129,-8.000,20.000,1105.000,-8,20,1105,0,0
38987880,-9.000,26.000,1089.000,-9,26,1089,0,0
38988633,-3.000,30.000,1092.000,-3,30,1092,0,0
38989386,-8.000,16.000,1105.000,-8,16,1105,0,0
38990138,-7.000,36.000,1086.000,-7,36,1086,0,0
38990890,-3.000,27.000,1098.000,-3,27,1098,0,0
38991641,-11.000,22.000,1103.000,-11,22,1103,0,0
38992394,-1.000,37.000,1097.000,-1,37,1097,0,0
38993146,-7.000,23.000,1114.000,-7,23,1114,0,0
38993896,-14.000,28.000,1094.000,-14,28,1094,0,0
38994648,-8.000,26.000,1094.000,-8,26,1094,0,0
38995401,-16.000,16.000,1096.000,-16,16,1096,0,0
38996159,-12.000,33.000,1085.000,-12,33,1085,0,0
38996910,-6.000,27.000,1100.000,-6,27,1100,0,0
38997662,-8.000,20.000,1096.000,-8,20,1096,0,0
38998414,-5.000,35.000,1093.000,-5,35,1093,0,0
38999166,-5.000,20.000,1114.000,-5,20,1114,0,0
38999918,-10.000,28.000,1094.000,-10,28,1094,0,0
39000669,-3.000,32.000,1099.000,-3,32,1099,0,0
39001420,-9.000,18.000,1104.000,-9,18,1104,0,0
39002179,-3.000,35.000,1085.000,-3,35,1085,0,0
39002931,-3.000,30.000,1107.000,-3,30,1107,0,0
39003683,-9.000,25.000,1098.000,-9,25,1098,0,0
39004435,-2.000,35.000,1090.000,-2,35,1090,0,0
39005187,-6.000,23.000,1107.000,-6,23,1107,0,0
39005938,-8.000,34.000,1087.000,-8,34,1087,0,0
39006690,-6.000,36.000,1094.000,-6,36,1094,0,0
39007442,-16.000,19.000,1101.000,-16,19,1101,0,0
39008193,-12.000,34.000,1086.000,-12,34,1086,0,0
39008953,-3.000,28.000,1102.000,-3,28,1102,0,0
39009704,-12.000,25.000,1104.000,-12,25,1104,0,0
39010456,-4.000,33.000,1095.000,-4,33,1095,0,0
39011208,-7.000,21.000,1113.000,-7,21,1113,0,0
39011961,-7.000,32.000,1095.000,-7,32,1095,0,0
39012712,-4.000,33.000,1095.000,-4,33,1095,0,0
39013463,-10.000,20.000,1107.000,-10,20,1107,0,0
39014215,-7.000,39.000,1084.000,-7,39,1084,0,0
39014975,-5.000,31.000,1106.000,-5,31,1106,0,0
39015726,-9.000,25.000,1097.000,-9,25,1097,0,0
39016478,-7.000,31.000,1088.000,-7,31,1088,0,0
39017229,-10.000,16.000,1103.000,-10,16,1103,0,0
39017981,-9.000,30.000,1085.000,-9,30,1085,0,0
39018733,-2.000,32.000,1098.000,-2,32,1098,0,0
39019483,-13.000,23.000,1097.000,-13,23,1097,0,0
39020235,-7.000,38.000,1088.000,-7,38,1088,0,0
39020994,-7.000,26.000,1100.000,-7,26,1100,0,0
39021745,-11.000,26.000,1088.000,-11,26,1088,0,0
39022498,-4.000,37.000,1092.000,-4,37,1092,0,0
39023250,-6.000,22.000,1105.000,-6,22,1105,0,0
39024002,-6.000,32.000,1090.000,-6,32,1090,0,0
39024754,-8.000,28.000,1098.000,-8,28,1098,0,0
39025506,-13.000,16.000,1104.000,-13,16,1104,0,0
39026258,-11.000,34.000,1087.000,-11,34,1087,0,0
39027010,-6.000,21.000,1115.000,-6,21,1115,0,0
39027762,-15.000,25.000,1104.000,-15,25,1104,0,0
39028514,-9.000,35.000,1093.000,-9,35,1093,0,0
39029266,-13.000,17.000,1110.000,-13,17,1110,0,0
39030018,-11.000,32.000,1084.000,-11,32,1084,0,0
39030770,-9.000,32.000,1098.000,-9,32,1098,0,0
39031522,-13.000,20.000,1107.000,-13,20,1107,0,0
39032274,-10.000,33.000,1088.000,-10,33,1088,0,0
39033026,-11.000,26.000,1109.000,-11,26,1109,0,0
39033784,-16.000,27.000,1091.000,-16,27,1091,0,0
39034536,-7.000,36.000,1088.000,-7,36,1088,0,0
39035288,-10.000,22.000,1100.000,-10,22,1100,0,0
39036041,-10.000,31.000,1081.000,-10,31,1081,0,0
39036792,-5.000,27.000,1090.000,-5,27,1090,0,0
39037545,-10.000,17.000,1099.000,-10,17,1099,0,0
39038297,-5.000,34.000,1094.000,-5,34,1094,0,0
39039050,-6.000,24.000,1111.000,-6,24,1111,0,0
39039801,-14.000,25.000,1093.000,-14,25,1093,0,0
39040553,-8.000,30.000,1092.000,-8,30,1092,0,0
39041305,-9.000,14.000,1111.000,-9,14,1111,0,0
39042058,-8.000,35.000,1094.000,-8,35,1094,0,0
39042809,-5.000,29.000,1110.000,-5,29,1110,0,0
39043561,-8.000,16.000,1105.000,-8,16,1105,0,0
39044313,-5.000,32.000,1081.000,-5,32,1081,0,0
39045066,-5.000,17.000,1104.000,-5,17,1104,0,0
39045817,-12.000,23.000,1091.000,-12,23,1091,0,0
39046569,-7.000,34.000,1095.000,-7,34,1095,0,0
39047330,-12.000,19.000,1111.000,-12,19,1111,0,0
39048082,-15.000,31.000,1091.000,-15,31,1091,0,0
39048834,-13.000,30.000,1102.000,-13,30,1102,0,0
39049585,-17.000,23.000,1095.000,-17,23,1095,0,0
39050338,-11.000,35.000,1083.000,-11,35,1083,0,0
