# STEVAL-MKI208V1K (IIS3DWB) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],acc_x[LSB],acc_y[LSB],acc_z[LSB],int_1
7756124,8.235,141.947,1030.168,135,2327,16888,0
7756161,20.191,149.206,1036.695,331,2446,16995,0
7756199,33.062,120.292,996.069,542,1972,16329,0
7756236,19.764,95.404,990.030,324,1564,16230,0
7756273,39.467,52.948,977.403,647,868,16023,0
7756311,10.980,40.321,981.124,180,661,16084,0
7756348,22.082,20.435,973.682,362,335,15962,0
7756384,21.594,-26.108,969.473,354,-428,15893,0
7756422,32.147,-34.648,970.388,527,-568,15908,0
7756458,23.424,-79.422,965.264,384,-1302,15824,0
7756497,34.892,-97.478,953.064,572,-1598,15624,0
7756533,25.254,-127.307,974.109,414,-2087,15969,0
7756570,49.593,-129.564,936.289,813,-2124,15349,0
7756606,33.550,-159.393,970.815,550,-2613,15915,0
7756645,46.421,-147.132,948.916,761,-2412,15556,0
7756682,62.037,-181.048,947.940,1017,-2968,15540,0
7756719,62.952,-167.018,957.273,1032,-2738,15693,0
7756756,72.590,-173.362,961.055,1190,-2842,15755,0
7756794,61.976,-177.876,968.985,1016,-2916,15885,0
7756830,98.332,-160.247,966.606,1612,-2627,15846,0
7756869,106.567,-180.560,978.318,1747,-2960,16038,0
7756904,88.694,-181.048,990.884,1454,-2968,16244,0
7756942,100.650,-195.505,993.690,1650,-3205,16290,0
7756979,67.039,-203.191,1012.844,1099,-3331,16604,0
7757021,59.292,-195.078,1036.695,972,-3198,16995,0
7757053,28.914,-203.191,1064.267,474,-3331,17447,0
7757091,42.700,-178.364,1071.709,700,-2924,17569,0
7757128,25.742,-182.878,1093.181,422,-2998,17921,0
7757165,29.829,-208.132,1097.878,489,-3412,17998,0
7757202,30.317,-181.963,1099.281,497,-2983,18021,0
7757241,21.594,-173.850,1109.590,354,-2850,18190,0
7757276,13.298,-136.335,1121.668,218,-2235,18388,0
7757315,9.638,-127.734,1143.140,158,-2094,18740,0
7757352,32.208,-83.448,1133.807,528,-1368,18587,0
7757389,2.745,-62.708,1153.449,45,-1028,18909,0
7757425,5.490,-31.476,1146.434,90,-516,18794,0
7757466,0.000,11.407,1151.558,0,187,18878,0
7757500,8.296,32.208,1135.698,136,528,18618,0
7757540,-18.422,72.834,1155.340,-302,1194,18940,0
7757574,-35.807,79.178,1156.255,-587,1298,18955,0
7757611,-31.232,117.608,1134.783,-512,1928,18603,0
7757648,-44.164,126.636,1163.758,-724,2076,19078,0
7757685,-46.848,141.032,1141.798,-768,2312,18718,0
7757723,-69.418,158.722,1169.370,-1138,2602,19170,0
7757759,-56.974,183.122,1139.907,-934,3002,18687,0
7757801,-83.143,178.974,1150.704,-1363,2934,18864,0
7757834,-68.015,169.092,1145.519,-1115,2772,18779,0
7757871,-81.313,198.006,1128.256,-1333,3246,18496,0
7757909,-50.996,200.690,1094.584,-836,3290,17944,0
7757946,-78.568,180.377,1096.475,-1288,2957,17975,0
7757983,-17.446,211.548,1075.430,-286,3468,17630,0
7758022,-28.914,160.064,1102.575,-474,2624,18075,0
7758056,8.723,180.316,1061.888,143,2956,17408,0
7758094,22.509,156.892,1041.392,369,2572,17072,0
7758131,24.339,149.633,1023.153,399,2453,16773,0
7758169,28.914,137.433,1024.068,474,2253,16788,0
7758206,29.890,117.547,991.860,490,1927,16260,0
7758243,26.657,84.607,992.836,437,1387,16276,0
7758280,22.936,43.920,999.302,376,720,16382,0
7758317,22.082,44.408,989.542,362,728,16222,0
7758355,12.871,0.549,967.094,211,9,15854,0
7758392,11.468,-22.936,985.821,188,-376,16161,0
7758428,16.958,-50.020,960.079,278,-820,15739,0
7758467,31.720,-94.794,971.730,520,-1554,15930,0
7758505,38.552,-123.220,959.652,632,-2020,15732,0
7758540,40.016,-138.592,949.831,656,-2272,15571,0
7758577,47.336,-131.821,951.722,776,-2161,15602,0
7758614,49.593,-144.448,956.358,813,-2368,15678,0
7758655,55.571,-159.393,963.800,911,-2613,15800,0
7758689,67.100,-164.761,957.761,1100,-2701,15701,0
7758726,65.697,-164.334,949.831,1077,-2694,15571,0
7758764,92.842,-180.560,959.652,1522,-2960,15732,0
7758801,86.376,-157.136,961.055,1416,-2576,15755,0
7758837,89.121,-172.508,980.148,1461,-2828,16068,0
7758875,91.866,-178.852,990.457,1506,-2932,16237,0
7758912,102.907,-187.880,999.302,1687,-3080,16382,0
7758949,78.995,-208.620,1007.720,1295,-3420,16520,0
7758986,81.313,-183.732,1016.626,1333,-3012,16666,0
7759024,47.763,-198.250,1055.788,783,-3250,17308,0
7759061,45.506,-190.076,1053.470,746,-3116,17270,0
7759102,14.274,-204.533,1077.748,234,-3353,17668,0
7759135,31.720,-194.163,1102.514,520,-3183,18074,0
7759172,18.849,-184.220,1106.296,309,-3020,18136,0
7759211,30.805,-186.904,1121.180,505,-3064,18380,0
7759249,-6.466,-172.020,1123.559,-106,-2820,18419,0
7759284,22.509,-117.791,1134.295,369,-1931,18595,0
7759321,27.084,-121.024,1139.907,444,-1984,18687,0
7759358,32.635,-70.394,1144.604,535,-1154,18764,0
7759397,0.915,-73.566,1168.882,15,-1206,19162,0
7759433,-14.213,-26.108,1148.264,-233,-428,18824,0
7759469,-20.679,15.494,1147.410,-339,254,18810,0
7759507,-9.638,52.948,1149.240,-158,868,18840,0
7759544,-13.786,68.320,1150.643,-226,1120,18863,0
7759581,-29.829,89.548,1149.240,-489,1468,18840,0
7759618,-38.125,104.066,1154.852,-625,1706,18932,0
7759655,-48.190,128.405,1157.170,-790,2105,18970,0
7759694,-47.336,151.463,1160.464,-776,2483,19024,0
7759730,-53.741,157.746,1143.628,-881,2586,18748,0
7759767,-67.527,167.689,1153.449,-1107,2749,18909,0
7759804,-77.226,174.094,1133.380,-1266,2854,18580,0
7759843,-58.804,179.462,1118.435,-964,2942,18335,0
7759879,-90.524,184.891,1117.947,-1484,3031,18327,0
7759915,-79.910,197.518,1097.390,-1310,3238,17990,0
7759957,-62.464,197.091,1115.141,-1024,3231,18281,0
7759991,-32.147,217.404,1058.655,-527,3564,17355,0
7760027,-21.594,159.149,1100.196,-354,2609,18036,0
7760066,20.679,164.090,1036.268,339,2690,16988,0
7760105,16.104,153.720,1028.338,264,2520,16858,0
7760139,15.189,145.119,1035.780,249,2379,16980,0
7760176,21.167,144.204,1006.805,347,2364,16505,0
7760214,28.060,101.748,994.178,460,1668,16298,0
7760250,36.295,92.293,1001.193,595,1513,16413,0
7760288,16.531,74.237,993.263,271,1217,16283,0
7760324,5.978,24.034,999.302,98,394,16382,0
7760364,28.487,15.006,963.373,467,246,15793,0
7760401,32.574,-31.964,972.279,534,-524,15939,0
7760437,11.041,-64.904,979.233,181,-1064,16053,0
7760473,45.506,-69.052,963.373,746,-1132,15793,0
7760512,30.378,-113.704,973.194,498,-1864,15954,0
7760548,16.592,-141.276,955.443,272,-2316,15663,0
7760585,45.018,-130.479,949.831,738,-2139,15571,0
7760622,50.508,-149.450,940.986,828,-2450,15426,0
7760661,57.401,-158.478,955.870,941,-2598,15670,0
7760696,68.930,-170.190,956.358,1130,-2790,15678,0
7760733,72.102,-178.364,957.334,1182,-2924,15694,0
7760770,76.250,-165.249,933.910,1250,-2709,15310,0
7760808,72.102,-176.107,984.845,1182,-2887,16145,0
7760845,125.416,-148.108,949.770,2056,-2428,15570,0
7760882,96.502,-198.250,993.690,1582,-3250,16290,0
7760919,94.184,-174.704,984.845,1544,-2864,16145,0
7760958,78.080,-219.905,1010.526,1280,-3605,16566,0
7760994,79.056,-186.477,1011.014,1296,-3057,16574,0
7761031,10.126,-218.990,1056.276,166,-3590,17316,0
7761068,54.656,-151.280,1046.943,896,-2480,17163,0
7761105,6.466,-217.160,1086.227,106,-3560,17807,0
7761142,31.232,-195.932,1106.235,512,-3212,18135,0
7761179,34.892,-184.220,1103.978,572,-3020,18098,0
7761217,17.934,-192.821,1103.490,294,-3161,18090,0
7761254,12.871,-153.476,1130.086,211,-2516,18526,0
7761292,24.339,-109.678,1131.977,399,-1798,18557,0
7761328,5.490,-114.680,1162.782,90,-1880,19062,0
7761368,12.810,-75.335,1148.813,210,-1235,18833,0
7761405,2.745,-52.704,1153.937,45,-864,18917,0
7761440,-10.126,-21.594,1145.946,-166,-354,18786,0
7761477,-10.553,8.235,1163.270,-173,135,19070,0
7761516,-17.019,62.464,1138.992,-279,1024,18672,0
7761553,-20.191,65.148,1163.270,-331,1068,19070,0
7761593,-25.315,91.805,1160.952,-415,1505,19032,0
7761626,-28.487,118.462,1132.465,-467,1942,18565,0
7761663,-53.741,130.174,1172.115,-881,2134,19215,0
7761703,-39.528,156.892,1126.365,-648,2572,18465,0
7761742,-63.867,155.977,1148.752,-1047,2557,18832,0
7761774,-69.845,151.463,1173.091,-1145,2483,19231,0
7761812,-64.355,190.320,1125.877,-1055,3120,18457,0
7761852,-89.121,182.146,1131.977,-1461,2986,18557,0
7761886,-84.546,182.634,1109.102,-1386,2994,18182,0
7761922,-52.826,206.546,1088.118,-866,3386,17838,0
7761960,-45.018,183.549,1111.908,-738,3009,18228,0
7761997,-16.104,197.579,1087.142,-264,3239,17822,0
7762038,1.830,190.320,1070.794,30,3120,17554,0
7762071,-1.830,145.607,1045.601,-30,2387,17141,0
7762109,22.082,152.378,1022.665,362,2498,16765,0
7762146,11.956,143.350,1023.580,196,2350,16780,0
7762186,25.254,137.921,1021.262,414,2261,16742,0
7762221,29.890,115.778,993.751,490,1898,16291,0
7762257,5.978,80.032,1002.108,98,1312,16428,0
7762296,22.509,30.378,987.651,369,498,16191,0
7762334,29.402,25.864,967.094,482,424,15854,0
7762373,13.298,-9.821,991.860,218,-161,16260,0
7762407,18.361,-25.620,986.248,301,-420,16168,0
7762444,21.106,-64.965,970.388,346,-1065,15908,0
7762480,12.383,-95.221,985.333,203,-1561,16153,0
7762517,39.040,-122.366,958.676,640,-2006,15716,0
7762555,21.594,-134.566,989.054,354,-2206,16214,0
7762592,49.654,-145.790,961.970,814,-2390,15770,0
7762633,39.040,-153.476,957.273,640,-2516,15693,0
7762666,46.848,-181.536,963.800,768,-2976,15800,0
7762703,80.398,-153.964,926.956,1318,-2524,15196,0
7762744,61.122,-200.019,970.388,1002,-3279,15908,0
7762780,75.823,-159.820,956.358,1243,-2620,15678,0
7762815,91.439,-174.704,961.970,1499,-2864,15770,0
7762852,101.016,-171.593,982.039,1656,-2813,16099,0
7762891,113.460,-179.706,963.861,1860,-2946,15801,0
7762927,78.080,-199.165,1003.084,1280,-3265,16444,0
7762965,89.121,-185.562,1013.332,1461,-3042,16612,0
7763001,36.722,-209.962,1014.796,602,-3442,16636,0
7763039,59.292,-180.194,1035.292,972,-2954,16972,0
7763076,9.150,-192.333,1071.221,150,-3153,17561,0
7763113,38.125,-165.676,1064.267,625,-2716,17447,0
7763151,17.934,-218.563,1112.823,294,-3583,18243,0
7763190,52.826,-172.447,1109.590,866,-2827,18190,0
7763224,29.890,-165.676,1116.544,490,-2716,18304,0
7763261,-4.575,-181.963,1150.216,-75,-2983,18856,0
7763299,35.380,-116.449,1135.210,580,-1909,18610,0
7763335,8.723,-122.793,1148.325,143,-2013,18825,0
7763373,16.531,-62.708,1127.280,271,-1028,18480,0
7763409,8.296,-56.364,1149.728,136,-924,18848,0
7763451,-21.594,-18.422,1159.976,-354,-302,19016,0
7763485,4.636,42.090,1158.634,76,690,18994,0
7763521,-7.808,40.260,1156.255,-128,660,18955,0
7763561,-28.914,83.692,1154.425,-474,1372,18925,0
7763598,-32.208,107.604,1152.046,-528,1764,18886,0
7763637,-41.846,112.606,1144.116,-686,1846,18756,0
7763670,-65.270,136.091,1149.240,-1070,2231,18840,0
7763707,-48.678,167.689,1168.394,-798,2749,19154,0
7763746,-62.464,170.434,1145.092,-1024,2794,18772,0
7763781,-77.653,172.264,1144.116,-1273,2824,18756,0
7763819,-62.464,176.778,1136.186,-1024,2898,18626,0
7763856,-95.587,167.689,1136.186,-1567,2749,18626,0
7763893,-58.804,197.579,1104.893,-964,3239,18113,0
7763930,-75.335,199.348,1114.714,-1235,3268,18274,0
7763969,-38.552,185.806,1114.714,-632,3046,18274,0
7764004,-24.400,207.034,1077.382,-400,3394,17662,0
7764042,2.318,186.721,1063.352,38,3061,17432,0
7764079,17.446,151.951,1041.819,286,2491,17079,0
7764116,12.871,153.232,1027.789,211,2512,16849,0
7764156,44.164,143.350,1004.914,724,2350,16474,0
7764194,6.893,145.180,1001.620,113,2380,16420,0
7764228,23.912,99.918,995.642,392,1638,16322,0
7764264,4.148,79.605,997.472,68,1305,16352,0
7764301,33.062,54.778,965.691,542,898,15831,0
7764339,-9.150,20.008,990.030,-150,328,16230,0
7764376,29.890,5.124,977.403,490,84,16023,0
7764413,10.126,-59.963,1001.193,166,-983,16413,0
7764452,37.210,-71.248,962.458,610,-1168,15778,0
7764490,43.676,-92.964,958.676,716,-1524,15716,0
7764525,24.766,-114.192,968.497,406,-1872,15877,0
7764563,22.082,-158.478,980.148,362,-2598,16068,0
7764601,52.826,-151.219,947.452,866,-2479,15532,0
7764637,43.188,-165.249,987.224,708,-2709,16184,0
7764673,49.166,-156.160,960.567,806,-2560,15747,0
7764712,75.762,-169.336,954.528,1242,-2776,15648,0
7764748,95.099,-161.162,931.592,1559,-2642,15272,0
7764785,60.634,-175.192,963.800,994,-2872,15800,0
7764822,96.014,-158.905,984.845,1574,-2605,16145,0
7764861,123.586,-166.591,972.706,2026,-2731,15946,0
7764897,69.845,-206.790,1004.914,1145,-3390,16474,0
7764934,114.802,-174.704,998.387,1882,-2864,16367,0
7764971,62.952,-213.561,984.845,1032,-3501,16145,0
7765009,63.867,-197.762,1011.929,1047,-3242,16589,0
7765045,35.380,-189.588,1035.780,580,-3108,16980,0
7765082,34.465,-191.906,1039.074,565,-3146,17034,0
7765120,16.104,-218.990,1082.933,264,-3590,17753,0
7765156,18.849,-186.050,1092.754,309,-3050,17914,0
7765193,29.890,-188.734,1112.396,490,-3094,18236,0
7765235,11.041,-180.560,1139.419,181,-2960,18679,0
7765269,16.531,-147.132,1150.643,271,-2412,18863,0
7765306,40.016,-111.508,1150.704,656,-1828,18864,0
7765343,-3.233,-111.935,1155.340,-53,-1835,18940,0
7765380,26.169,-56.364,1137.101,429,-924,18641,0
7765417,5.978,-47.824,1160.952,98,-784,19032,0
7765454,-3.660,-5.795,1157.170,-60,-95,18970,0
7765492,5.063,35.380,1166.991,83,580,19131,0
7765529,-13.359,60.634,1152.961,-219,994,18901,0
7765565,-36.722,74.176,1164.612,-602,1216,19092,0
7765604,-16.043,108.519,1129.659,-263,1779,18519,0
7765642,-59.231,103.578,1152.534,-971,1698,18894,0
7765677,-65.270,146.522,1166.991,-1070,2402,19131,0
7765717,-58.316,156.892,1138.016,-956,2572,18656,0
7765756,-61.976,172.264,1149.728,-1016,2824,18848,0
7765792,-69.357,172.203,1146.922,-1137,2823,18802,0
7765826,-59.719,182.634,1135.698,-979,2994,18618,0
7765863,-80.398,178.120,1130.574,-1318,2920,18534,0
7765900,-61.549,190.320,1110.505,-1009,3120,18205,0
7765937,-49.166,207.522,1099.220,-806,3402,18020,0
7765976,-62.464,180.804,1113.738,-1024,2964,18258,0
7766012,9.638,214.232,1085.251,158,3512,17791,0
7766049,-2.318,150.548,1074.088,-38,2468,17608,0
7766086,40.870,185.318,1022.238,670,3038,16758,0
7766123,1.830,117.120,1051.152,30,1920,17232,0
7766160,42.700,155.062,1016.138,700,2542,16658,0
7766200,20.679,114.863,1024.556,339,1883,16796,0
7766235,36.722,101.748,993.751,602,1668,16291,0
7766274,28.487,57.035,1011.502,467,935,16582,0
7766309,6.466,43.920,980.148,106,720,16068,0
7766346,22.021,23.180,973.194,361,380,15954,0
7766383,18.788,-18.422,983.442,308,-302,16122,0
7766421,9.150,-40.504,969.900,150,-664,15900,0
7766457,27.999,-68.564,962.397,459,-1124,15777,0
7766495,28.060,-120.963,989.542,460,-1983,16222,0
7766532,40.443,-110.105,971.791,663,-1805,15931,0
7766569,16.958,-148.962,981.124,278,-2442,16084,0
7766607,67.100,-141.764,959.652,1100,-2324,15732,0
7766644,66.185,-146.278,961.970,1085,-2398,15770,0
7766681,75.823,-171.532,966.179,1243,-2812,15839,0
7766717,66.124,-186.477,964.288,1084,-3057,15808,0
7766756,82.228,-181.048,931.592,1348,-2968,15272,0
7766792,79.483,-172.447,947.940,1303,-2827,15540,0
7766829,97.844,-164.334,969.900,1604,-2694,15900,0
7766866,74.908,-181.536,1005.402,1228,-2976,16482,0
7766904,94.184,-184.220,991.372,1544,-3020,16252,0
7766941,94.672,-192.760,990.457,1552,-3160,16237,0
7766978,78.568,-199.104,997.899,1288,-3264,16359,0
7767015,46.421,-206.790,1025.959,761,-3390,16819,0
7767056,45.506,-200.446,1033.401,746,-3286,16941,0
7767089,27.572,-190.991,1060.058,452,-3131,17378,0
7767126,31.720,-182.878,1092.754,520,-2998,17914,0
7767164,36.783,-200.507,1091.778,603,-3287,17898,0
7767203,16.104,-179.706,1114.226,264,-2946,18266,0
7767238,37.698,-160.674,1102.514,618,-2634,18074,0
7767275,11.468,-146.278,1148.752,188,-2398,18832,0
7767314,13.786,-117.364,1149.728,226,-1924,18848,0
7767351,18.422,-80.764,1141.798,302,-1324,18718,0
7767387,-10.126,-66.734,1144.116,-166,-1094,18756,0
7767424,-3.660,-39.650,1148.325,-60,-650,18825,0
7767464,-13.359,29.524,1148.752,-219,484,18832,0
7767501,-27.084,38.064,1143.628,-444,624,18748,0
7767536,-17.019,73.322,1155.828,-279,1202,18948,0
7767573,-20.679,71.492,1163.270,-339,1172,19070,0
7767612,-37.637,99.491,1153.449,-617,1631,18909,0
7767649,-45.018,121.146,1166.991,-738,1986,19131,0
7767684,-42.273,140.178,1143.628,-693,2298,18748,0
7767721,-58.804,145.607,1159.061,-964,2387,19001,0
7767758,-60.146,173.606,1144.116,-986,2846,18756,0
7767795,-60.634,173.606,1138.992,-994,2846,18672,0
7767833,-79.483,182.146,1145.458,-1303,2986,18778,0
7767870,-96.014,173.606,1127.768,-1574,2846,18488,0
7767907,-77.592,199.348,1106.784,-1272,3268,18144,0
7767945,-52.338,200.263,1094.584,-858,3283,17944,0
7767981,-61.976,182.634,1101.599,-1016,2994,18059,0
7768022,1.342,195.261,1080.554,22,3201,17714,0
7768057,15.128,165.432,1035.292,248,2712,16972,0
7768094,6.405,150.548,1052.982,105,2468,17262,0
7768131,36.295,157.319,1025.898,595,2579,16818,0
7768167,22.997,139.263,1013.332,377,2283,16612,0
7768206,27.084,107.665,1005.402,444,1765,16482,0
7768242,16.958,100.894,999.302,278,1654,16382,0
7768279,26.657,70.577,1010.038,437,1157,16558,0
7768317,22.936,29.036,973.194,376,476,15954,0
7768353,20.191,8.662,962.946,331,142,15786,0
7768391,11.468,-27.023,976.000,188,-443,16000,0
7768428,31.232,-64.965,976.915,512,-1065,16015,0
7768465,37.210,-82.106,987.651,610,-1346,16191,0
7768503,25.254,-116.022,990.457,414,-1902,16237,0
7768539,19.764,-136.762,984.418,324,-2242,16138,0
7768578,55.144,-127.734,971.303,904,-2094,15923,0
7768613,42.700,-164.334,966.667,700,-2694,15847,0
7768651,60.634,-148.474,985.760,994,-2434,16160,0
7768689,56.059,-177.449,967.582,919,-2909,15862,0
7768728,66.612,-161.650,937.204,1092,-2650,15364,0
7768762,62.525,-176.107,953.552,1025,-2887,15632,0
7768800,88.694,-158.051,959.652,1454,-2591,15732,0
7768840,79.910,-175.619,976.427,1310,-2879,16007,0
7768878,78.995,-189.649,1005.402,1295,-3109,16482,0
7768911,104.310,-181.536,973.621,1710,-2976,15961,0
7768948,102.480,-188.734,974.536,1680,-3094,15976,0
7768986,58.316,-219.966,1036.207,956,-3606,16987,0
7769022,77.226,-187.392,1023.153,1266,-3072,16773,0
7769060,26.596,-191.052,1050.237,436,-3132,17217,0
7769096,22.082,-198.250,1080.127,362,-3250,17707,0
7769134,10.980,-204.533,1088.545,180,-3353,17845,0
7769171,46.421,-176.046,1084.824,761,-2886,17784,0
7769211,20.679,-186.050,1075.430,339,-3050,17630,0
7769245,7.808,-165.676,1134.295,128,-2716,18595,0
7769283,38.186,-122.732,1121.668,626,-2012,18388,0
7769319,11.956,-112.362,1147.349,196,-1842,18809,0
7769357,17.934,-96.990,1142.713,294,-1590,18733,0
7769394,5.978,-69.418,1149.240,98,-1138,18840,0
7769431,13.298,-21.594,1128.195,218,-354,18495,0
7769469,-18.361,-3.965,1168.882,-301,-65,19162,0
7769507,15.128,54.351,1143.628,248,891,18748,0
7769542,-16.592,57.035,1172.603,-272,935,19223,0
7769580,-10.126,93.635,1125.450,-166,1535,18450,0
7769617,-49.166,99.979,1160.952,-806,1639,19032,0
7769654,-33.062,141.520,1134.722,-542,2320,18602,0
7769692,-45.018,161.833,1155.340,-738,2653,18940,0
7769729,-70.272,165.432,1154.852,-1152,2712,18932,0
7769766,-53.741,159.576,1134.295,-881,2616,18595,0
7769803,-83.143,166.774,1146.434,-1363,2734,18794,0
7769840,-68.015,181.719,1127.280,-1115,2979,18480,0
7769878,-87.718,188.063,1126.426,-1438,3083,18466,0
7769914,-78.080,190.320,1106.784,-1280,3120,18144,0
7769952,-50.996,211.060,1102.026,-836,3460,18066,0
7769989,-39.040,191.662,1111.908,-640,3142,18228,0
7770026,-12.444,198.433,1076.406,-204,3253,17646,0
7770065,5.978,165.005,1055.849,98,2705,17309,0
7770100,17.934,142.862,1027.362,294,2342,16842,0
7770137,43.188,151.463,1021.262,708,2483,16742,0
7770177,32.635,137.006,1031.083,535,2246,16903,0
7770214,26.230,123.037,1020.835,430,2017,16735,0
7770252,27.572,86.376,999.363,452,1416,16383,0
7770286,4.636,37.149,993.263,76,609,16283,0
7770324,20.679,37.576,972.706,339,616,15946,0
7770364,23.424,-2.196,983.442,384,-36,16122,0
7770398,17.934,-16.592,968.497,294,-272,15877,0
7770435,45.018,-50.020,977.830,738,-820,16030,0
7770474,19.764,-94.306,969.412,324,-1546,15892,0
7770511,25.742,-111.508,960.079,422,-1828,15739,0
7770547,20.679,-133.163,956.785,339,-2183,15685,0
7770583,46.421,-129.991,947.452,761,-2131,15532,0
7770624,60.634,-140.422,955.382,994,-2302,15662,0
7770658,59.719,-160.308,970.876,979,-2628,15916,0
7770696,68.442,-177.876,938.607,1122,-2916,15387,0
7770732,74.908,-166.164,952.149,1228,-2724,15609,0
7770770,90.524,-170.190,958.676,1484,-2790,15716,0
