=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.19
Écart min (µs),745
Écart max (µs),755
Fréquence moyenne (Hz),1332.99
Fréquence min (Hz),1324.50
Fréquence max (Hz),1342.28

t(us),X(mg),Y(mg),Z(mg)
320665,-24.50,7.84,-866.32
321416,-25.48,2.94,-866.32
322166,-28.42,4.90,-878.08
322917,-27.44,5.88,-875.14
323667,-25.48,7.84,-874.16
324418,-24.50,6.86,-872.20
325168,-26.46,2.94,-868.28
325919,-24.50,2.94,-871.22
326669,-21.56,8.82,-876.12
327420,-24.50,10.78,-876.12
328170,-23.52,10.78,-873.18
328921,-23.52,8.82,-876.12
329671,-19.60,4.90,-873.18
330421,-26.46,2.94,-876.12
331172,-26.46,5.88,-872.20
331923,-26.46,3.92,-873.18
332673,-27.44,4.90,-868.28
333423,-26.46,2.94,-880.04
334174,-26.46,1.96,-880.04
334924,-26.46,3.92,-878.08
335674,-20.58,7.84,-879.06
336424,-21.56,5.88,-880.04
337174,-18.62,6.86,-881.02
337925,-23.52,4.90,-872.20
338675,-22.54,8.82,-873.18
339426,-24.50,4.90,-876.12
340176,-24.50,1.96,-871.22
340926,-22.54,0.98,-869.26
341676,-22.54,0.00,-872.20
342427,-24.50,2.94,-866.32
343176,-23.52,2.94,-872.20
343927,-23.52,7.84,-872.20
344677,-21.56,7.84,-876.12
345428,-22.54,5.88,-871.22
346178,-24.50,5.88,-872.20
346928,-22.54,7.84,-868.28
347678,-23.52,6.86,-872.20
348429,-21.56,9.80,-871.22
349179,-20.58,9.80,-877.10
349929,-25.48,10.78,-873.18
350679,-23.52,7.84,-870.24
351429,-26.46,4.90,-868.28
352179,-24.50,5.88,-873.18
352929,-26.46,4.90,-866.32
353679,-27.44,3.92,-874.16
354430,-26.46,4.90,-868.28
355180,-29.40,1.96,-868.28
355930,-24.50,2.94,-868.28
356680,-26.46,6.86,-878.08
357430,-23.52,8.82,-874.16
358180,-24.50,4.90,-875.14
358930,-27.44,2.94,-877.10
359680,-24.50,5.88,-868.28
360430,-28.42,6.86,-872.20
361180,-27.44,5.88,-870.24
361930,-22.54,3.92,-868.28
362680,-20.58,1.96,-865.34
363430,-24.50,0.00,-863.38
364180,-26.46,0.98,-867.30
364930,-25.48,2.94,-875.14
365680,-23.52,5.88,-873.18
366430,-24.50,1.96,-873.18
367180,-19.60,4.90,-870.24
367930,-24.50,7.84,-868.28
368680,-27.44,3.92,-866.32
369431,-27.44,4.90,-868.28
370182,-27.44,6.86,-868.28
370932,-24.50,6.86,-866.32
371683,-21.56,5.88,-871.22
372433,-22.54,6.86,-871.22
373184,-25.48,5.88,-869.26
373934,-25.48,3.92,-871.22
374685,-27.44,5.88,-870.24
375435,-24.50,4.90,-868.28
376186,-18.62,1.96,-869.26
376937,-21.56,1.96,-874.16
377687,-25.48,1.96,-867.30
378437,-26.46,5.88,-866.32
379187,-25.48,3.92,-878.08
379938,-29.40,2.94,-870.24
380688,-26.46,3.92,-876.12
381438,-26.46,1.96,-872.20
382189,-21.56,1.96,-866.32
382939,-22.54,2.94,-868.28
383689,-26.46,4.90,-872.20
384439,-25.48,3.92,-878.08
385190,-25.48,0.98,-873.18
385940,-17.64,1.96,-876.12
386690,-21.56,1.96,-871.22
387441,-17.64,3.92,-862.40
388192,-21.56,2.94,-862.40
388942,-20.58,3.92,-867.30
389693,-20.58,3.92,-870.24
390443,-23.52,0.00,-873.18
391194,-25.48,2.94,-870.24
391944,-27.44,3.92,-874.16
392695,-25.48,5.88,-872.20
393447,-23.52,3.92,-863.38
394196,-22.54,3.92,-867.30
394947,-25.48,5.88,-869.26
395697,-26.46,5.88,-872.20
396447,-24.50,5.88,-872.20
397197,-24.50,5.88,-870.24
397947,-28.42,4.90,-869.26
398697,-26.46,3.92,-870.24
399449,-31.36,4.90,-866.32
400198,-29.40,7.84,-867.30
400948,-34.30,5.88,-867.30
401698,-27.44,3.92,-866.32
402448,-23.52,2.94,-864.36
403198,-25.48,0.98,-863.38
403948,-20.58,1.96,-868.28
404699,-20.58,1.96,-870.24
405449,-19.60,1.96,-868.28
406199,-23.52,2.94,-872.20
406952,-28.42,4.90,-869.26
407702,-23.52,5.88,-867.30
408453,-23.52,4.90,-864.36
409202,-23.52,10.78,-865.34
409953,-22.54,4.90,-865.34
410700,-18.62,3.92,-871.22
411450,-20.58,3.92,-866.32
412200,-22.54,6.86,-870.24
412950,-22.54,2.94,-868.28
413700,-21.56,1.96,-870.24
414451,-23.52,2.94,-873.18
415201,-19.60,5.88,-874.16
415951,-21.56,3.92,-875.14
416701,-26.46,3.92,-871.22
417451,-27.44,5.88,-872.20
418201,-27.44,5.88,-866.32
418951,-23.52,2.94,-866.32
419701,-23.52,1.96,-873.18
420451,-24.50,0.00,-871.22
421201,-22.54,1.96,-866.32
421951,-26.46,-0.98,-867.30
422702,-22.54,1.96,-866.32
423452,-27.44,6.86,-870.24
424203,-27.44,3.92,-873.18
424953,-25.48,1.96,-869.26
425703,-21.56,4.90,-864.36
426453,-23.52,2.94,-869.26
427203,-25.48,1.96,-866.32
427954,-22.54,3.92,-866.32
428704,-21.56,4.90,-869.26
429454,-26.46,7.84,-873.18
430204,-20.58,6.86,-870.24
430955,-24.50,2.94,-871.22
431705,-19.60,5.88,-866.32
432456,-21.56,3.92,-865.34
433206,-25.48,0.98,-871.22
433956,-29.40,-1.96,-869.26
434706,-27.44,0.00,-872.20
435457,-24.50,4.90,-874.16
436207,-25.48,5.88,-867.30
436957,-21.56,5.88,-869.26
437708,-21.56,5.88,-869.26
438458,-25.48,6.86,-864.36
439208,-22.54,6.86,-867.30
439958,-25.48,6.86,-865.34
440708,-23.52,7.84,-864.36
441458,-22.54,3.92,-858.48
442209,-23.52,0.98,-864.36
442959,-25.48,5.88,-862.40
443710,-23.52,5.88,-866.32
444459,-16.66,7.84,-868.28
445210,-20.58,4.90,-865.34
445960,-20.58,3.92,-863.38
446709,-22.54,5.88,-866.32
447459,-24.50,3.92,-867.30
448210,-24.50,4.90,-864.36
448960,-27.44,4.90,-875.14
449710,-20.58,5.88,-872.20
450460,-26.46,2.94,-871.22
451210,-22.54,6.86,-874.16
