=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.47
Écart min (µs),746
Écart max (µs),757
Fréquence moyenne (Hz),1332.50
Fréquence min (Hz),1321.00
Fréquence max (Hz),1340.48

t(us),X(mg),Y(mg),Z(mg)
204071,-24.50,16.66,-862.40
204822,-26.46,12.74,-857.50
205572,-27.44,17.64,-864.36
206323,-32.34,16.66,-864.36
207073,-26.46,18.62,-863.38
207824,-28.42,21.56,-871.22
208574,-27.44,15.68,-873.18
209325,-31.36,14.70,-870.24
210075,-31.36,15.68,-880.04
210826,-27.44,16.66,-869.26
211576,-28.42,14.70,-869.26
212327,-30.38,15.68,-866.32
213078,-28.42,19.60,-863.38
213829,-25.48,19.60,-864.36
214579,-23.52,15.68,-863.38
215330,-31.36,14.70,-863.38
216081,-27.44,13.72,-873.18
216832,-24.50,15.68,-861.42
217582,-25.48,14.70,-864.36
218333,-30.38,17.64,-869.26
219083,-28.42,17.64,-868.28
219834,-26.46,16.66,-869.26
220585,-28.42,18.62,-861.42
221335,-26.46,19.60,-869.26
222086,-29.40,17.64,-873.18
222836,-32.34,17.64,-864.36
223587,-29.40,18.62,-860.44
224337,-29.40,16.66,-862.40
225088,-33.32,13.72,-869.26
225839,-37.24,13.72,-869.26
226589,-31.36,17.64,-874.16
227340,-28.42,16.66,-867.30
228091,-26.46,22.54,-867.30
228840,-25.48,18.62,-871.22
229591,-28.42,17.64,-864.36
230342,-28.42,15.68,-863.38
231092,-27.44,17.64,-863.38
231843,-29.40,18.62,-862.40
232593,-32.34,18.62,-868.28
233344,-25.48,22.54,-866.32
234095,-28.42,21.56,-862.40
234845,-30.38,17.64,-858.48
235596,-30.38,16.66,-870.24
236346,-27.44,19.60,-866.32
237097,-26.46,16.66,-863.38
237848,-28.42,16.66,-861.42
238598,-31.36,14.70,-868.28
239348,-32.34,15.68,-866.32
240099,-30.38,13.72,-862.40
240849,-30.38,14.70,-865.34
241600,-27.44,14.70,-868.28
242350,-29.40,16.66,-869.26
243101,-28.42,13.72,-874.16
243852,-24.50,13.72,-875.14
244602,-28.42,15.68,-868.28
245353,-26.46,15.68,-869.26
246104,-28.42,16.66,-864.36
246854,-29.40,16.66,-872.20
247605,-34.30,16.66,-867.30
248355,-32.34,16.66,-862.40
249106,-30.38,13.72,-863.38
249856,-28.42,15.68,-867.30
250607,-28.42,17.64,-867.30
251358,-30.38,16.66,-862.40
252108,-28.42,18.62,-864.36
252859,-26.46,19.60,-865.34
253610,-28.42,15.68,-862.40
254360,-27.44,14.70,-864.36
255111,-28.42,12.74,-867.30
255862,-31.36,16.66,-867.30
256613,-30.38,17.64,-867.30
257364,-29.40,16.66,-865.34
258115,-31.36,16.66,-864.36
258866,-28.42,16.66,-860.44
259617,-34.30,17.64,-865.34
260368,-32.34,15.68,-866.32
261118,-32.34,15.68,-871.22
261869,-32.34,17.64,-866.32
262619,-30.38,11.76,-859.46
263370,-28.42,13.72,-864.36
264121,-31.36,13.72,-870.24
264872,-27.44,15.68,-876.12
265623,-29.40,18.62,-866.32
266374,-31.36,18.62,-871.22
267125,-30.38,16.66,-866.32
267875,-30.38,19.60,-865.34
268626,-29.40,20.58,-872.20
269377,-28.42,19.60,-869.26
270128,-26.46,15.68,-863.38
270879,-27.44,18.62,-862.40
271629,-30.38,18.62,-865.34
272380,-31.36,18.62,-864.36
273131,-30.38,19.60,-863.38
273881,-31.36,16.66,-862.40
274632,-28.42,13.72,-870.24
275382,-29.40,12.74,-872.20
276133,-26.46,17.64,-866.32
276884,-25.48,16.66,-873.18
277634,-29.40,16.66,-866.32
278385,-30.38,14.70,-872.20
279136,-35.28,18.62,-870.24
279886,-33.32,15.68,-865.34
280637,-31.36,16.66,-863.38
281387,-33.32,17.64,-866.32
282138,-28.42,18.62,-866.32
282888,-28.42,16.66,-867.30
283639,-30.38,16.66,-865.34
284390,-27.44,17.64,-869.26
285140,-30.38,16.66,-866.32
285891,-29.40,16.66,-870.24
286642,-33.32,13.72,-866.32
287393,-29.40,16.66,-866.32
288143,-31.36,15.68,-865.34
288894,-33.32,14.70,-864.36
289645,-33.32,14.70,-866.32
290396,-34.30,8.82,-869.26
291146,-35.28,10.78,-871.22
291897,-33.32,11.76,-870.24
292648,-29.40,12.74,-869.26
293399,-32.34,13.72,-869.26
294150,-30.38,14.70,-869.26
294901,-29.40,14.70,-871.22
295651,-33.32,12.74,-866.32
296402,-28.42,18.62,-877.10
297152,-29.40,11.76,-876.12
297904,-28.42,11.76,-864.36
298654,-30.38,16.66,-863.38
299405,-29.40,15.68,-861.42
300156,-27.44,16.66,-862.40
300906,-24.50,17.64,-867.30
301656,-27.44,13.72,-872.20
302407,-28.42,17.64,-868.28
303157,-25.48,15.68,-871.22
303908,-28.42,19.60,-862.40
304659,-27.44,18.62,-868.28
305410,-27.44,15.68,-869.26
306161,-24.50,16.66,-871.22
306912,-28.42,17.64,-871.22
307663,-26.46,17.64,-868.28
308413,-29.40,11.76,-874.16
309164,-27.44,13.72,-868.28
309915,-25.48,14.70,-868.28
310665,-26.46,15.68,-871.22
311416,-31.36,18.62,-868.28
312167,-29.40,15.68,-858.48
312917,-27.44,17.64,-866.32
313668,-32.34,16.66,-869.26
314418,-30.38,16.66,-870.24
315169,-33.32,15.68,-873.18
315920,-32.34,15.68,-875.14
316671,-30.38,14.70,-866.32
317421,-30.38,16.66,-864.36
318172,-24.50,14.70,-859.46
318923,-26.46,12.74,-867.30
319673,-26.46,13.72,-870.24
320424,-28.42,14.70,-865.34
321174,-30.38,14.70,-869.26
321925,-25.48,16.66,-868.28
322675,-25.48,16.66,-873.18
323426,-27.44,14.70,-874.16
324177,-26.46,15.68,-874.16
324927,-26.46,11.76,-870.24
325677,-25.48,14.70,-872.20
326428,-32.34,12.74,-871.22
327179,-27.44,13.72,-863.38
327930,-30.38,14.70,-865.34
328681,-33.32,16.66,-864.36
329432,-29.40,18.62,-860.44
330182,-30.38,17.64,-864.36
330933,-34.30,17.64,-864.36
331684,-30.38,16.66,-867.30
332435,-28.42,16.66,-861.42
333186,-32.34,15.68,-871.22
333937,-32.34,13.72,-868.28
334687,-29.40,15.68,-871.22
335438,-33.32,13.72,-871.22
336189,-32.34,11.76,-871.22
336940,-32.34,11.76,-861.42
337690,-31.36,17.64,-865.34
338441,-32.34,16.66,-862.40
339192,-34.30,13.72,-863.38
339943,-32.34,14.70,-869.26
340694,-30.38,17.64,-872.20
341445,-28.42,18.62,-865.34
342196,-34.30,20.58,-869.26
342947,-27.44,21.56,-870.24
343698,-26.46,17.64,-867.30
344448,-28.42,13.72,-867.30
345199,-34.30,13.72,-863.38
345950,-34.30,14.70,-859.46
346701,-29.40,12.74,-861.42
347452,-29.40,17.64,-864.36
348202,-33.32,18.62,-871.22
348953,-27.44,20.58,-872.20
349704,-30.38,18.62,-865.34
350454,-30.38,17.64,-865.34
351205,-29.40,16.66,-867.30
