=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.98
Écart min (µs),656
Écart max (µs),1062
Fréquence moyenne (Hz),1026.71
Fréquence min (Hz),941.62
Fréquence max (Hz),1524.39

t(us),X(mg),Y(mg),Z(mg)
576080,0.00,25.48,987.84
576801,-3.92,27.44,980.98
577587,-5.88,27.44,980.98
578308,-1.96,30.38,976.08
579093,-1.96,34.30,974.12
579814,-4.90,31.36,978.04
580600,-6.86,27.44,985.88
581321,-4.90,27.44,981.96
582107,-1.96,28.42,980.00
582892,-0.98,28.42,984.90
583611,0.98,31.36,980.98
584400,0.00,29.40,976.08
585120,0.98,27.44,977.06
585906,-1.96,31.36,977.06
586624,-3.92,31.36,978.04
587413,-4.90,29.40,984.90
588198,0.98,29.40,982.94
588919,-6.86,28.42,977.06
589703,-3.92,29.40,975.10
590425,-6.86,29.40,973.14
591210,-4.90,31.36,977.06
591927,-4.90,25.48,970.20
592713,-8.82,25.48,972.16
593436,-8.82,28.42,973.14
594221,-8.82,31.36,976.08
595013,-6.86,28.42,980.00
595728,-8.82,26.46,980.98
596518,-6.86,26.46,978.04
597235,-9.80,25.48,978.04
598027,-9.80,25.48,983.92
598742,-7.84,24.50,979.02
599533,-10.78,24.50,980.00
600250,-5.88,24.50,976.08
601041,-7.84,23.52,977.06
601823,-7.84,23.52,980.00
602548,-8.82,20.58,974.12
603332,-2.94,23.52,977.06
604055,-7.84,25.48,975.10
604836,-13.72,22.54,979.02
605558,-12.74,24.50,988.82
606342,-12.74,21.56,986.86
607065,-5.88,23.52,984.90
607848,-4.90,23.52,980.98
608573,-3.92,24.50,980.00
609358,-6.86,24.50,979.02
610148,-7.84,22.54,985.88
610861,-4.90,24.50,983.92
611653,-3.92,26.46,982.94
612370,-0.98,24.50,983.92
613162,-2.94,24.50,979.02
613877,-5.88,26.46,980.00
614668,-3.92,25.48,988.82
615452,-1.96,25.48,984.90
616175,1.96,25.48,985.88
616956,-3.92,25.48,982.94
617681,-6.86,27.44,979.02
618464,-8.82,24.50,980.00
619188,-2.94,27.44,984.90
619969,-4.90,29.40,989.80
620692,0.00,29.40,981.96
621475,-1.96,29.40,982.94
622265,-4.90,29.40,984.90
623010,-5.88,30.38,979.02
623732,-4.90,29.40,984.90
624519,-4.90,29.40,985.88
625266,-1.96,28.42,983.92
626055,-1.96,30.38,980.98
626773,-1.96,27.44,976.08
627558,-3.92,30.38,978.04
628280,-3.92,30.38,977.06
629065,-6.86,28.42,975.10
629786,-7.84,30.38,974.12
630571,-3.92,33.32,975.10
631293,-2.94,29.40,975.10
632080,-2.94,26.46,977.06
632867,0.98,28.42,976.08
633587,-1.96,29.40,979.02
634376,-6.86,25.48,974.12
635093,-3.92,26.46,973.14
635881,-4.90,23.52,978.04
636601,-2.94,25.48,978.04
637390,-3.92,25.48,978.04
638175,-6.86,25.48,976.08
638904,-8.82,24.50,978.04
639626,-8.82,25.48,981.96
640416,-11.76,22.54,982.94
641140,-10.78,23.52,984.90
641927,-8.82,22.54,984.90
642653,-5.88,22.54,987.84
643443,-7.84,23.52,987.84
644167,-6.86,21.56,980.98
644935,-8.82,23.52,980.00
645728,-7.84,20.58,988.82
646450,-13.72,19.60,989.80
