=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),870.99
Écart min (µs),669
Écart max (µs),1491
Fréquence moyenne (Hz),1148.11
Fréquence min (Hz),670.69
Fréquence max (Hz),1494.77

t(us),X(mg),Y(mg),Z(mg)
465550,22.54,41.16,993.72
466335,19.60,44.10,988.82
467057,19.60,41.16,988.82
467839,25.48,38.22,989.80
468562,20.58,41.16,988.82
469346,19.60,40.18,986.86
470071,18.62,35.28,995.68
470854,17.64,40.18,992.74
471579,17.64,42.14,992.74
472364,23.52,42.14,987.84
473153,19.60,39.20,984.90
473869,16.66,36.26,983.92
474659,12.74,34.30,986.86
475377,13.72,38.22,989.80
476166,16.66,41.16,999.60
476883,19.60,42.14,987.84
477672,20.58,42.14,996.66
478456,19.60,39.20,992.74
479179,20.58,39.20,992.74
479959,19.60,39.20,987.84
480683,24.50,40.18,984.90
481467,16.66,45.08,986.86
482192,18.62,41.16,991.76
482973,19.60,39.20,995.68
483695,16.66,43.12,998.62
484479,18.62,42.14,992.74
485271,20.58,41.16,996.66
485991,22.54,41.16,998.62
486777,18.62,42.14,988.82
487495,18.62,43.12,993.72
488284,16.66,43.12,996.66
489005,17.64,43.12,999.60
489789,16.66,43.12,1006.46
490573,19.60,42.14,999.60
491296,19.60,40.18,995.68
492082,16.66,39.20,989.80
492801,16.66,39.20,986.86
493588,16.66,42.14,990.78
494311,15.68,43.12,989.80
495096,16.66,40.18,990.78
495816,15.68,37.24,986.86
496602,14.70,38.22,985.88
497390,21.56,42.14,985.88
498108,22.54,39.20,981.96
498892,17.64,42.14,985.88
499611,18.62,41.16,984.90
500400,14.70,43.12,987.84
501186,17.64,44.10,992.74
501906,25.48,42.14,996.66
502691,24.50,40.18,994.70
503413,23.52,40.18,991.76
504200,23.52,40.18,986.86
504921,26.46,42.14,986.86
505707,22.54,43.12,993.72
506428,21.56,42.14,997.64
507209,24.50,41.16,996.66
507975,16.66,41.16,985.88
508750,21.56,39.20,985.88
509473,20.58,40.18,984.90
510259,25.48,43.12,989.80
510983,23.52,41.16,987.84
511766,24.50,42.14,992.74
512491,22.54,40.18,997.64
513276,21.56,42.14,986.86
514065,21.56,41.16,986.86
514781,21.56,43.12,980.98
515517,23.52,41.16,980.98
516311,21.56,42.14,988.82
517058,21.56,40.18,991.76
517854,22.54,42.14,993.72
518574,26.46,37.24,986.86
519363,20.58,40.18,989.80
520082,20.58,40.18,993.72
520868,22.54,40.18,997.64
521588,24.50,40.18,989.80
522377,21.56,40.18,993.72
523095,23.52,40.18,988.82
523883,21.56,40.18,983.92
524668,20.58,44.10,996.66
525390,23.52,39.20,989.80
526175,19.60,40.18,984.90
526893,15.68,40.18,996.66
527678,18.62,41.16,992.74
528400,15.68,38.22,989.80
529187,18.62,36.26,987.84
529972,19.60,40.18,993.72
530690,22.54,43.12,988.82
531480,24.50,42.14,987.84
532200,18.62,44.10,986.86
532990,21.56,39.20,988.82
533704,17.64,40.18,988.82
534493,18.62,41.16,984.90
535277,20.58,43.12,990.78
535999,21.56,45.08,987.84
536781,23.52,42.14,991.76
537504,22.54,43.12,984.90
538289,22.54,42.14,990.78
539013,25.48,44.10,988.82
539794,21.56,42.14,995.68
540586,21.56,42.14,991.76
541303,21.56,40.18,994.70
542093,18.62,41.16,993.72
542806,24.50,39.20,990.78
543595,20.58,37.24,989.80
544379,16.66,37.24,989.80
545102,17.64,40.18,985.88
545883,16.66,41.16,987.84
546605,17.64,39.20,988.82
547389,21.56,42.14,997.64
548114,18.62,38.22,995.68
548893,22.54,37.24,990.78
549683,21.56,39.20,989.80
550401,21.56,40.18,989.80
551190,18.62,42.14,983.92
551906,21.56,44.10,989.80
552695,22.54,43.12,991.76
553413,22.54,44.10,990.78
554202,22.54,42.14,992.74
554987,21.56,42.14,991.76
555707,21.56,42.14,989.80
556491,22.54,44.10,989.80
557214,22.54,45.08,986.86
557999,19.60,41.16,991.76
558719,15.68,39.20,986.86
559504,14.70,41.16,988.82
560226,18.62,40.18,985.88
561010,20.58,40.18,989.80
561794,27.44,41.16,988.82
562515,25.48,39.20,987.84
563303,25.48,40.18,987.84
564022,21.56,41.16,991.76
564806,18.62,41.16,996.66
565526,16.66,41.16,993.72
566314,12.74,39.20,991.76
567099,18.62,42.14,988.82
567816,17.64,41.16,986.86
568602,18.62,40.18,990.78
569323,17.64,37.24,987.84
570110,14.70,37.24,987.84
570828,18.62,41.16,987.84
571615,18.62,41.16,988.82
572404,19.60,42.14,996.66
573123,16.66,40.18,990.78
573910,16.66,40.18,991.76
574627,17.64,38.22,989.80
