=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.92
Écart min (µs),262
Écart max (µs),1414
Fréquence moyenne (Hz),1026.78
Fréquence min (Hz),707.21
Fréquence max (Hz),3816.79

t(us),X(mg),Y(mg),Z(mg)
355063,-5.88,27.44,984.90
355784,-6.86,27.44,986.86
356576,-12.74,27.44,986.86
357299,-9.80,27.44,986.86
358090,-8.82,27.44,982.94
358809,-8.82,30.38,981.96
359600,-6.86,31.36,984.90
360322,-2.94,31.36,985.88
361112,-3.92,27.44,984.90
361833,-3.92,30.38,982.94
362622,-6.86,30.38,984.90
363411,-5.88,30.38,985.88
364134,-5.88,32.34,986.86
364919,-10.78,30.38,990.78
365644,-6.86,28.42,991.76
366434,-7.84,29.40,993.72
367157,-3.92,27.44,989.80
367942,-5.88,28.42,987.84
368666,-8.82,28.42,981.96
369455,-4.90,31.36,982.94
370178,-2.94,29.40,976.08
370966,-4.90,31.36,975.10
371688,-4.90,30.38,976.08
372478,-3.92,28.42,974.12
373202,-1.96,27.44,979.02
373995,-8.82,25.48,980.00
374715,-5.88,23.52,979.02
375505,-6.86,25.48,980.00
376228,-5.88,25.48,978.04
377018,-6.86,26.46,978.04
377737,-1.96,25.48,982.94
378527,-3.92,25.48,979.02
379249,-5.88,25.48,982.94
380040,-9.80,30.38,984.90
380758,-9.80,29.40,984.90
381549,-8.82,29.40,985.88
382272,-5.88,28.42,980.98
383063,-6.86,29.40,984.90
383784,-7.84,29.40,986.86
384576,-10.78,28.42,984.90
385298,-8.82,29.40,985.88
386090,-10.78,29.40,984.90
386809,-6.86,25.48,983.92
387600,-3.92,26.46,980.98
388322,-7.84,23.52,981.96
389113,-5.88,25.48,985.88
389834,-5.88,27.44,991.76
390623,-5.88,25.48,991.76
391345,-5.88,27.44,980.00
392136,-5.88,27.44,988.82
392857,-8.82,27.44,988.82
393649,-5.88,30.38,993.72
394371,-4.90,34.30,984.90
395161,-3.92,31.36,981.96
395948,-3.92,30.38,977.06
396671,-4.90,29.40,975.10
397460,-3.92,30.38,979.02
398184,-5.88,30.38,973.14
398971,-7.84,30.38,979.02
399737,-3.92,30.38,979.02
400443,-6.86,27.44,980.98
401267,-5.88,25.48,977.06
