=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.98
Écart min (µs),506
Écart max (µs),1538
Fréquence moyenne (Hz),1026.72
Fréquence min (Hz),650.20
Fréquence max (Hz),1976.28

t(us),X(mg),Y(mg),Z(mg)
347299,28.42,-4.90,990.78
348020,27.44,-2.94,983.92
348802,30.38,-4.90,993.72
349592,30.38,-4.90,991.76
350310,32.34,-5.88,988.82
351098,29.40,-6.86,993.72
351811,32.34,-5.88,986.86
352601,32.34,-9.80,987.84
353318,25.48,-4.90,982.94
354108,27.44,-7.84,990.78
354889,28.42,-8.82,990.78
355611,30.38,-6.86,989.80
356395,30.38,-8.82,991.76
357119,31.36,-3.92,986.86
357901,32.34,-5.88,990.78
358623,37.24,-5.88,985.88
359407,30.38,-4.90,993.72
360129,35.28,-4.90,991.76
360910,28.42,-3.92,990.78
361700,25.48,-5.88,986.86
362417,26.46,-6.86,984.90
363208,28.42,-7.84,980.00
363921,27.44,-7.84,984.90
364710,27.44,-4.90,987.84
365428,33.32,-5.88,985.88
366218,29.40,-7.84,984.90
367004,27.44,-5.88,988.82
367721,26.46,-5.88,980.00
368507,29.40,-5.88,991.76
369228,32.34,-3.92,990.78
370014,27.44,-1.96,986.86
370733,29.40,-3.92,983.92
371518,30.38,-6.86,982.94
372239,32.34,-3.92,984.90
373025,37.24,-5.88,980.98
373810,33.32,-6.86,987.84
374528,28.42,-6.86,991.76
375316,25.48,-9.80,991.76
376036,31.36,-7.84,986.86
376823,27.44,-9.80,990.78
377543,30.38,-11.76,988.82
378330,31.36,-10.78,989.80
379049,31.36,-10.78,985.88
379835,27.44,-8.82,986.86
380621,31.36,-6.86,990.78
381343,33.32,-9.80,991.76
382129,33.32,-8.82,996.66
382847,31.36,-9.80,987.84
383633,29.40,-6.86,989.80
384354,33.32,-5.88,991.76
385140,33.32,-5.88,989.80
385925,30.38,-6.86,990.78
386644,31.36,-10.78,991.76
387431,32.34,-8.82,988.82
388149,33.32,-5.88,988.82
388934,28.42,-8.82,993.72
389652,29.40,-8.82,996.66
390440,31.36,-8.82,994.70
391225,33.32,-9.80,991.76
391944,30.38,-7.84,990.78
392728,35.28,-6.86,987.84
393449,34.30,-9.80,986.86
394190,32.34,-10.78,990.78
394976,32.34,-10.78,983.92
395760,32.34,-7.84,981.96
396481,27.44,-6.86,987.84
397267,28.42,-9.80,985.88
397991,29.40,-8.82,987.84
398773,29.40,-8.82,989.80
399494,30.38,-5.88,995.68
400278,31.36,-6.86,986.86
401065,28.42,-3.92,990.78
401781,28.42,-5.88,982.94
402570,32.34,-4.90,984.90
403288,33.32,-5.88,981.96
404076,33.32,-7.84,979.02
404788,29.40,-2.94,983.92
405578,26.46,-3.92,983.92
406362,30.38,-3.92,985.88
407083,34.30,-3.92,981.96
407865,30.38,-5.88,982.94
408588,26.46,-3.92,990.78
409372,30.38,-2.94,991.76
410096,28.42,-2.94,989.80
410877,29.40,-6.86,987.84
411601,37.24,-6.86,986.86
412385,30.38,-4.90,988.82
413121,28.42,-5.88,990.78
413911,30.38,-7.84,993.72
414629,32.34,-7.84,994.70
415387,25.48,-7.84,995.68
416177,24.50,-9.80,991.76
416957,24.50,-9.80,995.68
417681,30.38,-9.80,986.86
418464,29.40,-8.82,983.92
419188,28.42,-7.84,986.86
419969,27.44,-8.82,988.82
420690,29.40,-7.84,991.76
421474,29.40,-9.80,989.80
422262,29.40,-9.80,993.72
422976,25.48,-9.80,990.78
423766,31.36,-11.76,992.74
424484,25.48,-9.80,992.74
425271,27.44,-6.86,994.70
425991,32.34,-7.84,990.78
426776,29.40,-9.80,993.72
427561,27.44,-10.78,994.70
428282,26.46,-11.76,994.70
429068,26.46,-6.86,1002.54
429787,30.38,-5.88,999.60
430573,30.38,-10.78,998.62
431295,31.36,-6.86,994.70
432081,27.44,-5.88,994.70
432799,27.44,-4.90,987.84
433584,26.46,-5.88,980.00
434372,30.38,-5.88,985.88
435091,35.28,-7.84,982.94
435877,35.28,-6.86,983.92
436595,29.40,-5.88,984.90
437382,32.34,-3.92,982.94
438103,32.34,-5.88,989.80
438889,29.40,-6.86,981.96
439675,25.48,-8.82,989.80
440397,30.38,-10.78,988.82
441182,30.38,-6.86,988.82
441901,32.34,-5.88,986.86
442684,34.30,-6.86,980.98
443405,33.32,-5.88,985.88
444190,32.34,-6.86,980.98
444976,34.30,-6.86,980.00
445694,31.36,-1.96,979.02
446481,28.42,-8.82,982.94
447201,31.36,-8.82,981.96
447991,31.36,-8.82,980.98
448706,26.46,-8.82,989.80
449494,28.42,-8.82,982.94
450278,29.40,-6.86,989.80
451002,29.40,-7.84,981.96
451783,31.36,-6.86,983.92
452507,30.38,-5.88,993.72
453291,28.42,-7.84,995.68
454014,30.38,-7.84,989.80
454794,27.44,-2.94,989.80
455584,23.52,-5.88,990.78
456301,25.48,-6.86,986.86
457089,23.52,-7.84,985.88
457805,21.56,-8.82,983.92
458594,23.52,-7.84,990.78
459312,26.46,-7.84,995.68
460100,28.42,-6.86,998.62
460882,29.40,-4.90,993.72
461605,33.32,-9.80,988.82
462389,32.34,-5.88,987.84
463114,33.32,-7.84,986.86
463893,33.32,-8.82,991.76
464617,31.36,-7.84,985.88
465400,32.34,-9.80,991.76
466124,34.30,-6.86,990.78
466905,29.40,-7.84,989.80
467694,30.38,-7.84,988.82
468411,30.38,-5.88,987.84
469201,28.42,-7.84,987.84
469916,33.32,-9.80,987.84
470706,29.40,-10.78,992.74
471424,30.38,-8.82,994.70
472212,25.48,-7.84,994.70
472998,24.50,-8.82,990.78
473716,28.42,-8.82,991.76
474504,33.32,-6.86,989.80
475224,31.36,-6.86,980.00
476009,30.38,-5.88,984.90
476727,29.40,-7.84,991.76
477513,31.36,-7.84,991.76
478235,31.36,-9.80,992.74
479019,30.38,-9.80,990.78
479805,31.36,-7.84,994.70
480522,30.38,-7.84,987.84
481310,28.42,-6.86,985.88
482027,27.44,-6.86,980.98
482810,33.32,-7.84,984.90
483528,36.26,-7.84,990.78
484316,33.32,-6.86,989.80
485103,36.26,-3.92,982.94
485823,33.32,-3.92,984.90
486609,33.32,-7.84,992.74
487330,32.34,-9.80,993.72
488115,35.28,-11.76,989.80
488835,32.34,-14.70,991.76
489621,30.38,-7.84,988.82
490408,30.38,-8.82,988.82
491126,36.26,-4.90,986.86
491911,34.30,-4.90,981.96
492629,28.42,-4.90,983.92
493417,28.42,-3.92,990.78
494137,26.46,-7.84,983.92
494920,30.38,-5.88,983.92
495706,34.30,-9.80,997.64
496427,34.30,-8.82,991.76
497214,28.42,-5.88,987.84
497933,30.38,-9.80,988.82
498719,29.40,-10.78,991.76
499440,32.34,-9.80,988.82
500224,32.34,-8.82,988.82
500943,32.34,-6.86,994.70
501727,30.38,-7.84,992.74
502517,31.36,-9.80,991.76
503235,31.36,-10.78,986.86
504025,31.36,-7.84,988.82
504738,36.26,-10.78,990.78
505528,33.32,-5.88,995.68
506246,32.34,-5.88,990.78
507036,36.26,-7.84,991.76
507816,35.28,-8.82,993.72
508539,31.36,-7.84,991.76
509323,31.36,-7.84,988.82
510046,30.38,-4.90,982.94
510825,33.32,-4.90,982.94
511550,37.24,-6.86,982.94
512333,38.22,-5.88,991.76
513055,38.22,-2.94,987.84
513836,41.16,-1.96,982.94
514624,34.30,-6.86,983.92
515344,31.36,-5.88,988.82
516137,31.36,-7.84,987.84
516884,34.30,-7.84,986.86
517609,34.30,-8.82,990.78
518393,37.24,-6.86,989.80
519116,26.46,-6.86,991.76
519896,24.50,-4.90,981.96
520683,29.40,-7.84,987.84
521400,28.42,-8.82,994.70
522190,26.46,-7.84,988.82
522905,29.40,-6.86,987.84
523693,33.32,-5.88,991.76
524411,32.34,-6.86,990.78
525198,33.32,-6.86,992.74
